"Arriaga" "Assis_1" "Assis_2" "Caeiro_1" "Caeiro_2" "Campos_1" "Campos_2" "Campos_3" "Campos_4" "Drummond_1" "Drummond_2" "Espanca" "Feijó" "Junqueiro_1" "Junqueiro_2" "Leal_1" "Leal_2" "Nobre_1" "Nobre_2" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Reis_1"
"se" 0.93872422204154 1.08032193593691 1.00972937617529 1.31553112114667 1.49206847809015 0.856114408016344 1.04605447907891 0.873748281955625 0.857092880881581 1.3971623524315 1.71038723935812 0.874187006084342 1.55881819829618 0.761334473909324 0.711362307542389 0.59680726420621 0.694140795802361 0.770416024653313 0.653522983140205 1.28763866877971 1.26731506041851 1.02685624012638 1.18052139695032 1.07047279214987
"em" 1.92918914923498 1.05331388753849 0.645899762897555 0.667582956999804 0.424061567457201 0.982585854655122 0.85650098286998 0.932652660514432 0.944551338114396 1.13722517058378 1.03776304410493 1.32177075319952 1.49537792278412 0.846877673224979 1.29604365620737 0.867750439367311 0.890905115872322 0.905238828967643 0.697457301334505 0.851822503961965 1.11012869633559 1.18483412322275 1.04279390063945 0.862325304787392
"da" 1.35264986325671 1.19375573921028 1.32041533807538 0.883565678382093 0.785299198994817 0.875571553653079 0.93372648132547 1.05046141763204 0.769634423648767 0.606520090978014 0.845584702604017 0.601440660186027 1.06035889070147 1.40290846877673 0.711362307542389 1.21192149970709 0.74879755137735 0.757575757575758 0.752375199077379 0.713153724247227 0.903821593476766 0.78001579778831 0.806689621249385 0.743383883437407
"as" 0.864808928967403 0.956084913304165 0.964761671163437 0.991557039073238 1.19365478247212 0.583714369102053 1.1232799775344 0.971922246220302 1.0844848696869 0.541535795516084 0.701450946478332 0.741310581159522 0.7431575131412 0.76988879384089 0.828298577275385 1.2997949619215 1.25710537822475 0.828197226502311 0.96655500027459 0.445721077654517 0.668042047352392 0.365323854660348 0.472208558780128 0.832589949449896
"me" 0.561756227363442 0.442931993734133 0.302510015534298 1.47260946397016 0.848123134914402 1.15770016538574 1.20752597584948 1.20753976045553 0.997026412454084 0.84479584100509 0.720668780628423 1.19588782432338 0.208446619539605 0.128314798973482 0.302085363476905 0.314879906268307 0.60122431132488 1.1748844375963 0.840243835465978 1.20839936608558 1.11995284409078 1.35268562401264 1.44613871126414 0.812766379224898
"como" 0.606105403207924 0.588775455085615 0.654075709263347 1.14863538189672 1.00518297471337 0.99231442747349 0.82139848357203 0.628313371293933 0.437292286164072 0.444059352323189 0.393965600076871 0.804252045597594 1.09661047670836 0.863986313088109 0.652894172675892 1.01054481546573 0.890905115872322 0.507190549563431 0.604096875171618 0.554675118858954 0.707338638373121 0.819510268562401 0.924741760944417 0.664089602537417
"no" 0.680020696282061 0.550964187327824 0.71130733382389 0.490869821323385 0.738181247055128 0.63235723319389 0.63886548722269 0.687217749852739 0.524750743396886 1.13722517058378 1.19150571730566 0.433596755017833 0.951604132680805 0.513259195893926 0.487234457220815 0.695664909197422 0.721469173589856 0.667693888032871 0.516228238783019 0.812202852614897 0.628745456331663 0.651658767772512 0.767338908017708 0.614530676974923
"eu" 0.613496932515337 0.523956138929401 0.17987082004742 0.98173964264677 0.973771006753573 1.05068586438369 0.64588598708228 1.20753976045553 1.03200979534721 0.238275750027077 0.134524839050639 1.17490733617735 0.244698205546493 0.29940119760479 0.302085363476905 0.527240773286467 0.579361609094884 1.19414483821263 0.66450656268878 0.940966719492868 0.65821789959721 1.00710900473934 1.03295622233153 0.227971057587471
"na" 0.569147756670855 0.318694971101388 0.572316245605429 0.441782839191047 0.361237631537616 0.622628660375523 0.49845549003089 0.618495974867465 0.769634423648767 0.736488681901874 0.912847122129336 0.412616266871809 0.806597788653254 0.530367835757057 0.623660105242643 0.637082601054482 0.475513773502405 0.513610683102208 0.653522983140205 0.762678288431062 0.559976422045388 0.681279620853081 0.541072306935563 0.703736742987412
"uma" 0.229137408529825 0.545562577648139 0.363829613277737 0.795209110543884 1.06800691063295 0.758828679832669 0.58972198820556 0.667582956999804 0.66468427496939 0.671504386439944 0.643797444028058 0.39862927477446 0.570962479608483 0.778443113772455 0.711362307542389 0.530902167545401 0.562964582422387 0.558551617873652 0.774342358174529 0.515055467511886 0.726986933883486 0.483807266982622 0.806689621249385 0.218059272474973
"ao" 0.672629166974647 0.648193161562146 0.813506663396288 0.373061064205773 0.314119679597927 0.63235723319389 0.37910699241786 0.461417632043982 0.682175966415952 0.227445034116755 0.413183434226963 0.538499195747954 0.634402755120537 0.898203592814371 0.487234457220815 0.651728178090217 0.508307826847398 0.603492552645095 0.713932670657367 0.406101426307448 0.422438353472836 0.424565560821485 0.482046237088047 0.485677470512439
"com" 0.480449404981891 0.275482093663912 0.404709345106696 0.59886118201453 0.502591487356683 0.817200116742874 0.67396798652064 0.697035146279207 0.699667657862515 0.368244340950937 0.201787258575959 0.188824393314218 0.398767446075766 0.513259195893926 0.711362307542389 0.41373755125952 0.344337560122431 0.61633281972265 0.593113295623044 0.326862123613312 0.609097160821299 0.365323854660348 0.472208558780128 0.535236396074933
"por" 0.768719047971025 0.334899800140442 0.22075055187638 0.814843903396819 0.659651327155646 0.768557252651036 0.64588598708228 0.962104849793835 0.752142732202204 0.205783602296112 0.317094263476506 0.38464228267711 0.199383723037883 0.367835757057314 0.399532254921068 0.292911540714704 0.338871884564932 0.507190549563431 0.444834971717283 0.485340729001585 0.56980056980057 0.4739336492891 0.472208558780128 0.485677470512439
"d" 1.30830068741223 0.167449900070221 0.0981113563895021 0 0 0 0 0 0.0174916914465629 0 0 0.349674802433737 1.54069240529273 1.12061591103507 0.896511401286299 1.03617457527827 1.05487538259729 0.75115562403698 0.719424460431655 0.00990491283676704 0.0196482955103645 0.0691153238546603 0 0
"mais" 0.317835760218789 0.351104629179495 0.519172594227782 0.559591596308659 0.534003455316476 0.466971495281642 0.28784049424319 0.363243667779305 0.402308903270946 0.509043647785119 0.432401268377054 0.482551227358557 0.453144825086097 0.290846877673225 0.331319430910154 0.457674282366725 0.69960647135986 0.552131484334874 0.565654346751606 0.287242472266244 0.383141762452107 0.256714060031596 0.324643384161338 0.792942808999901
"para" 0.221745879222411 0.183654729109275 0.183958793230316 1.10936579619085 0.832417150934506 0.739371534195933 0.76523448469531 0.971922246220302 0.962043029560959 0.758150113722517 0.230614009801095 0.25176585775229 0.244698205546493 0.513259195893926 0.60417072695381 0.248974809607499 0.174901617839965 0.365947611710324 0.477785710363007 0.445721077654517 0.422438353472836 0.355450236966825 0.413182488932612 0.545148181187432
"dos" 0.561756227363442 0.388915896937287 0.445589076935655 0.363243667779305 0.314119679597927 0.457242922463275 0.70907048581859 0.265069703514628 0.612209200629701 0.227445034116755 0.393965600076871 0.356668298482411 0.32626427406199 0.248075278015398 0.34106412005457 0.80916813122437 0.60122431132488 0.423728813559322 0.362458125102971 0.0990491283676704 0.284900284900285 0.108609794628752 0.216428922774225 0.455942115174943
"meu" 0.347401877448444 0.232269216226435 0.11037527593819 0.402513253485176 0.204177791738652 0.359957194279599 0.51951698960966 0.608678578440997 0.437292286164072 0.357413625040615 0.249831843951187 0.874187006084342 0.335327170563712 0.171086398631309 0.126680958877412 0.150117164616286 0.344337560122431 0.654853620955316 0.642539403591631 0.723058637083994 0.913645741231948 0.78001579778831 0.924741760944417 0.198235702249975
"mas" 0.14043905684086 0.286285313023281 0.327037854631674 0.618495974867465 0.910947070833988 0.447514349644907 0.35804549283909 0.392695857058708 0.472275669057198 0.888118704646377 0.586143941577784 0.167843905168194 0.679717237629146 0.18819503849444 0.194893782888326 0.263620386643234 0.306077831219939 0.481510015408321 0.532703608105882 0.544770206022187 0.451910796738383 0.444312796208531 0.747663551401869 0.406383189612449
"sem" 0.25870352575948 0.140441851671798 0.130815141852669 0.353426271352837 0.345531647557719 0.359957194279599 0.36506599269868 0.47123502847045 0.24488368025188 0.530705079605762 0.4420101854521 0.209804881460242 0.435019032082654 0.256629597946963 0.380042876632235 0.311218512009373 0.306077831219939 0.276065742167437 0.280081278488659 0.80229793977813 0.461734944493565 0.444312796208531 0.796851942941466 0.327088908712459
"das" 0.450883287752236 0.248474045265489 0.298422042351402 0.323974082073434 0.455473535416994 0.369685767097967 0.6318449873631 0.363243667779305 0.472275669057198 0.25993718184772 0.182569424425867 0.174837401216868 0.226572412543049 0.28229255774166 0.253361917754824 0.600468658465144 0.573895933537385 0.276065742167437 0.362458125102971 0.0891442155309033 0.255427841634738 0.138230647709321 0.177078209542548 0.327088908712459
"te" 0.391751053292926 0.432128774374764 0.286158122802714 0.206165324955822 0.141353855819067 0.0389142912734702 0.31592249368155 0.12762615354408 0.227391988805317 0.38990577277158 0.701450946478332 0.622421148332051 0.262823998549937 0.265183917878529 0.175404404599493 0.380785002929115 0.327940533449934 0.622752953261428 0.302048437585809 0.227812995245642 0.432262501228018 0.197472353870458 0.255779636005903 0.465853900287442
"vida" 0.480449404981891 0.345703019499811 0.298422042351402 0.166895739249951 0.251295743678341 0.466971495281642 0.38612749227745 0.628313371293933 0.384817211824383 0.205783602296112 0.192178341500913 0.38464228267711 0.271886895051659 0.0855431993156544 0.0877022022997466 0.102519039250146 0.158504591167468 0.199024139702106 0.148278323905761 0.465530903328051 0.304548580410649 0.37519747235387 0.501721593703886 0.931707800574884
"minha" 0.273486584374307 0.23767082590612 0.0899354100237102 0.589043785588062 0.549709439296372 0.330771475824497 0.59674248806515 0.461417632043982 0.349833828931258 0.249106465937398 0.163351590275776 0.573466675991328 0.199383723037883 0.0684345594525235 0.116936269732996 0.109841827768014 0.191298644512462 0.507190549563431 0.356966335328684 0.416006339144216 0.48138324000393 0.335703001579779 0.44269552385637 0.118941421349985
"tudo" 0.155222115455688 0.194457948468644 0.134903115035565 0.284704496367563 0.29841369561803 0.719914388559198 0.68098848638023 0.667582956999804 0.629700892076264 0.162460738654825 0.4420101854521 0.216798377508917 0.244698205546493 0.153977758768178 0.204638472032742 0.194053895723491 0.120244862264976 0.179763739085773 0.164753693228623 0.544770206022187 0.442086648983201 0.523301737756714 0.363994097393015 0.346912478937457
"á" 0.694803754896888 0.518554529249716 0.576404218788325 0.0196347928529354 0 0 0.09828699803426 0 0.0174916914465629 0 0.0288267512251369 0 0.444081928584376 0.48759623609923 0.380042876632235 0.582161687170475 0.404459991254919 0.558551617873652 0.604096875171618 0 0 0 0.00983767830791933 0
"quem" 0.155222115455688 0.145843461351483 0.159430954132941 0.294521892794031 0.392649599497409 0.330771475824497 0.18253299634934 0.265069703514628 0.349833828931258 0.0541535795516084 0.0384356683001826 0.39862927477446 0.244698205546493 0.307955517536356 0.107191580588579 0.227006444053896 0.311543506777438 0.29532614278377 0.170245483002911 0.782488114104596 0.697514490617939 0.720774091627172 0.600098376783079 0.515412825849936
"ó" 0.0073915293074137 0.162048290390536 0.0572316245605429 0 0 0.389142912734702 0.40016849199663 0.137443549970548 0.192408605912192 0.0433228636412867 0.0672624195253195 0.286733337995664 0 0.29940119760479 0.253361917754824 0.633421206795548 0.606689986882379 0.654853620955316 1.04344005711461 0.0594294770206022 0.0687690342862757 0.118483412322275 0.206591244466306 0.0495589255624938
"ou" 0.155222115455688 0.151245071031167 0.339301774180361 0.323974082073434 0.314119679597927 0.486428640918377 0.20359449592811 0.323974082073434 0.472275669057198 0.25993718184772 0.259440761026232 0.0909154486327715 0.398767446075766 0.265183917878529 0.272851296043656 0.241652021089631 0.185832968954963 0.13482280431433 0.049426107968587 0.544770206022187 0.343845171431378 0.622037914691943 0.59026069847516 0.574883536524928
"nos" 0.384359523985513 0.23767082590612 0.228926498242172 0.235617514235225 0.267001727658238 0.194571456367351 0.25273799494524 0.157078342823483 0.24488368025188 0.346582909130293 0.259440761026232 0.314707322190363 0.217509516041327 0.248075278015398 0.311830052621321 0.369800820152314 0.360734586794928 0.16050333846944 0.197704431874348 0.188193343898574 0.216131250614009 0.138230647709321 0.0983767830791933 1.09029636237486
"só" 0.103481410303792 0.151245071031167 0.151255007767149 0.59886118201453 0.502591487356683 0.204300029185718 0.31592249368155 0.363243667779305 0.384817211824383 0.173291454565147 0.144133756125685 0.230785369606266 0.3715787565706 0.111206159110351 0.126680958877412 0.194053895723491 0.196764320069961 0.346687211093991 0.137294744357186 0.445721077654517 0.530503978779841 0.503554502369668 0.639449090014756 0.485677470512439
"alma" 0.532190110133787 0.448333603413817 0.204398659144796 0.166895739249951 0.141353855819067 0.272400038914291 0.33698399326032 0.304339289220499 0.297358754591569 0.0108307159103217 0.0288267512251369 0.447583747115183 0.299075584556824 0.239520958083832 0.0779575131553304 0.157439953134153 0.191298644512462 0.147663071391885 0.19221264210006 0.465530903328051 0.559976422045388 0.661532385466035 0.373831775700935 0.168500346912479
"nem" 0.0591322344593096 0.264678874304543 0.286158122802714 0.431965442764579 0.565415423276268 0.350228621461232 0.15445099691098 0.353426271352837 0.349833828931258 0.335752193219972 0.230614009801095 0.139869920973495 0.299075584556824 0.128314798973482 0.155915026310661 0.172085530169889 0.224092697857455 0.173343605546995 0.0659014772914493 0.63391442155309 0.422438353472836 0.434439178515008 0.482046237088047 0.664089602537417
"ser" 0.118264468918619 0.140441851671798 0.0694955441092306 0.353426271352837 0.612533375215957 0.544800077828583 0.47739399045212 0.51050461417632 0.262375371698443 0.0541535795516084 0.0864802536754108 0.342681306385062 0.0815660685154976 0.0513259195893926 0.0779575131553304 0.175746924428823 0.114779186707477 0.109142270159219 0.104344005711461 0.851822503961965 0.559976422045388 0.839257503949447 0.668962124938514 0.257706412924968
"mim" 0.170005174070515 0.102630583914006 0.0245278390973755 0.392695857058708 0.345531647557719 0.428057204008172 0.53355798932884 0.608678578440997 0.419800594717509 0.173291454565147 0.240222926876141 0.440590251066508 0.117817654522385 0.0342172797262618 0.00974468914441629 0.0988576449912126 0.174901617839965 0.250385208012327 0.131802954582899 0.43581616481775 0.422438353472836 0.592417061611374 0.541072306935563 0.178412132024978
"quando" 0.34001034814103 0.286285313023281 0.2003106859619 0.451600235617514 0.424061567457201 0.175114310730616 0.17551249648975 0.157078342823483 0.24488368025188 0.0433228636412867 0.0384356683001826 0.216798377508917 0.181257930034439 0.145423438836612 0.146170337166244 0.227006444053896 0.284215128989943 0.340267077555213 0.400900653522983 0.297147385103011 0.167010511838098 0.315955766192733 0.236104279390064 0.247794627812469
"amor" 0.413925641215167 0.788635013233944 0.2003106859619 0.0687217749852739 0 0.0291857184551026 0.04212299915754 0.117808757117612 0.0349833828931258 0.173291454565147 0.22100509272605 0.748304077208196 0.299075584556824 0.0684345594525235 0.0974468914441629 0.164762741652021 0.224092697857455 0.13482280431433 0.104344005711461 0.108954041204437 0.216131250614009 0.197472353870458 0.127889818002951 0.188323917137476
"onde" 0.391751053292926 0.11883541295306 0.151255007767149 0.117808757117612 0.204177791738652 0.184842883548983 0.21763549564729 0.25525230708816 0.349833828931258 0.238275750027077 0.182569424425867 0.237778865654941 0.28094979155338 0.153977758768178 0.155915026310661 0.120826010544815 0.125710537822475 0.154083204930663 0.291064858037234 0.416006339144216 0.294724432655467 0.385071090047393 0.472208558780128 0.227971057587471
"já" 0.073915293074137 0.280883703343596 0.212574605510588 0.166895739249951 0.094235903879378 0.145928592275513 0.09828699803426 0.098173964264677 0.192408605912192 0.32492147730965 0.288267512251369 0.202811385411567 0.145006344027551 0.171086398631309 0.214383161177158 0.219683655536028 0.213161346742457 0.365947611710324 0.252622329617222 0.376386687797147 0.284900284900285 0.286334913112164 0.304968027545499 0.178412132024978
"lhe" 0.170005174070515 0.41592394533571 0.972937617529229 0.186530532102886 0.0628239359195854 0.0778285825469404 0.02106149957877 0.0589043785588062 0.0174916914465629 0.140799306834182 0.0288267512251369 0.0559479683893979 0.199383723037883 0.265183917878529 0.321574741765738 0.186731107205624 0.180367293397464 0.192604006163328 0.225163380745785 0.0693343898573693 0.0687690342862757 0.0789889415481833 0.00983767830791933 0.0892060660124888
"sol" 0.473057875674477 0.183654729109275 0.183958793230316 0.402513253485176 0.392649599497409 0.107014301002043 0.0702049985959 0.186530532102886 0.0699667657862515 0.0974764431928951 0.0672624195253195 0.39862927477446 0.262823998549937 0.136869118905047 0.0584681348664978 0.194053895723491 0.262352426759948 0.179763739085773 0.318523806908672 0.208003169572108 0.245603693879556 0.118483412322275 0.206591244466306 0.218059272474973
"olhos" 0.118264468918619 0.334899800140442 0.474204889215927 0.215982721382289 0.219883775718549 0.0583714369102053 0.14743049705139 0.147260946397016 0.0699667657862515 0.422397920502545 0.15374267320073 0.39862927477446 0.435019032082654 0.0684345594525235 0.0194893782888326 0.0915348564733451 0.240489724529952 0.205444273240883 0.313032017134384 0.0693343898573693 0.0884173297966401 0.0987361769352291 0.108214461387113 0.178412132024978
"teu" 0.502623992904132 0.410522335656025 0.138991088218461 0.0196347928529354 0.0314119679597927 0.0389142912734702 0.04914349901713 0.0098173964264677 0.209900297358755 0.303260045489007 0.259440761026232 0.38464228267711 0.199383723037883 0.128314798973482 0.107191580588579 0.28925014645577 0.333406209007433 0.199024139702106 0.0988522159371739 0.257527733755943 0.225955398369191 0.138230647709321 0.14756517461879 0.128853206462484
"nada" 0.0221745879222411 0.0918273645546373 0.0817594636579184 0.314156685646966 0.204177791738652 0.350228621461232 0.18955349620893 0.176713135676419 0.507259051950324 0.12996859092386 0.0960891707504564 0.167843905168194 0.0996918615189415 0.0342172797262618 0.0974468914441629 0.0878734622144113 0.0983821600349803 0.115562403697997 0.0988522159371739 0.614104595879556 0.383141762452107 0.552922590837283 0.511559272011805 0.654177817424918
"n" 0.413925641215167 0.23767082590612 0.0858474368408143 0 0 0 0 0 0 0 0 0.0279739841946989 0.0815660685154976 0.521813515825492 0.594426037809394 0.41373755125952 0.530170529077394 0.359527478171546 0.47229392058872 0 0.00982414775518224 0.0394944707740916 0 0
"tu" 0.229137408529825 0.394317506616972 0.224838525059276 0.117808757117612 0.109941887859274 0.0291857184551026 0.16849199663016 0.166895739249951 0.139933531572503 0.0974764431928951 0.0864802536754108 0.272746345898315 0.172195033532717 0.230966638152267 0.0877022022997466 0.351493848857645 0.240489724529952 0.353107344632768 0.175737272777198 0.0495245641838352 0.0687690342862757 0.128357030015798 0.0491883915395967 0.138764991574983
"noite" 0.177396703377929 0.226867606546751 0.196222712779004 0.196347928529354 0.188471807758756 0.107014301002043 0.11232799775344 0.245434910661693 0.262375371698443 0.314090761399329 0.249831843951187 0.356668298482411 0.217509516041327 0.222412318220701 0.175404404599493 0.0146455770357352 0.0327940533449934 0.179763739085773 0.23614696029436 0.346671949286846 0.255427841634738 0.256714060031596 0.383669454008854 0.128853206462484
"deus" 0.716978342819129 0.102630583914006 0.0899354100237102 0.225800117808757 0.047117951939689 0.107014301002043 0.17551249648975 0.186530532102886 0.297358754591569 0.0541535795516084 0.0192178341500913 0.209804881460242 0.126880551024107 0.658682634730539 0.350808809198987 0.10618043350908 0.14757324005247 0.250385208012327 0.197704431874348 0.178288431061807 0.0884173297966401 0.148104265402844 0.108214461387113 0.188323917137476
"mundo" 0.583930815285683 0.0270080483984227 0.0286158122802714 0.265069703514628 0.251295743678341 0.194571456367351 0.15445099691098 0.235617514235225 0.104950148679377 0.292429329578685 0.269049678101278 0.279739841946989 0.126880551024107 0.162532078699743 0.107191580588579 0.234329232571763 0.14757324005247 0.224704673857216 0.148278323905761 0.26743264659271 0.147362216327734 0.197472353870458 0.216428922774225 0.178412132024978
"seu" 0.177396703377929 0.0432128774374764 0.171694873681629 0.098173964264677 0.0628239359195854 0.0291857184551026 0.12636899747262 0.0196347928529354 0.0699667657862515 0.249106465937398 0.0960891707504564 0.0629414644380726 0.407830342577488 0.230966638152267 0.224127850321575 0.446690099589924 0.317009182334937 0.199024139702106 0.23614696029436 0.118858954041204 0.127713920817369 0.157977883096367 0.14756517461879 0.307265338487462
"dia" 0.214354349914997 0.172851509749905 0.171694873681629 0.147260946397016 0.188471807758756 0.214028602004086 0.06318449873631 0.206165324955822 0.12244184012594 0.162460738654825 0.124915921975593 0.195817889362893 0.154069240529273 0.162532078699743 0.136425648021828 0.128148799062683 0.213161346742457 0.250385208012327 0.219671590971498 0.237717908082409 0.275076137145103 0.227093206951027 0.324643384161338 0.327088908712459
"são" 0.0665237637667233 0.0972289742343218 0.0817594636579184 0.274887099941096 0.612533375215957 0.107014301002043 0.20359449592811 0.323974082073434 0.174916914465629 0.444059352323189 0.278658595176324 0.258759353800965 0.0634402755120537 0.102651839178785 0.126680958877412 0.073227885178676 0.153038915609969 0.29532614278377 0.197704431874348 0.178288431061807 0.255427841634738 0.227093206951027 0.196753566158387 0.227971057587471
"sei" 0.125655998226033 0.113433803273375 0.0204398659144796 0.490869821323385 0.251295743678341 0.165385737912248 0.19657399606852 0.294521892794031 0.227391988805317 0.140799306834182 0.0864802536754108 0.26575284984964 0.0634402755120537 0.0342172797262618 0.0292340674332489 0.0659050966608084 0.131176213379974 0.13482280431433 0.126311164808611 0.485340729001585 0.402790057962472 0.592417061611374 0.452533202164289 0.138764991574983
"sou" 0.0443491758444822 0.0864257548749527 0.0245278390973755 0.25525230708816 0.267001727658238 0.408600058371437 0.15445099691098 0.294521892794031 0.279867063145006 0.0974764431928951 0.163351590275776 0.419609762920484 0.0181257930034439 0.0342172797262618 0.0389787565776652 0.150117164616286 0.060122431132488 0.141242937853107 0.0384425284200121 0.43581616481775 0.363493466941743 0.602290679304897 0.570585341859321 0.0792942808999901
"tão" 0.177396703377929 0.129638632312429 0.147167034584253 0.098173964264677 0.0785299198994817 0.145928592275513 0.18955349620893 0.186530532102886 0.0524750743396886 0.249106465937398 0.192178341500913 0.237778865654941 0.28094979155338 0.136869118905047 0.0974468914441629 0.0695664909197422 0.0929164844774814 0.571391884951207 0.23614696029436 0.108954041204437 0.255427841634738 0.23696682464455 0.0787014264633547 0.138764991574983
"luz" 0.724369872126543 0.194457948468644 0.134903115035565 0.157078342823483 0.0314119679597927 0.0291857184551026 0.03510249929795 0.0883565678382093 0.174916914465629 0.0108307159103217 0.0672624195253195 0.230785369606266 0.389704549574044 0.248075278015398 0.18514909374391 0.161101347393087 0.295146480104941 0.115562403697997 0.126311164808611 0.108954041204437 0.0884173297966401 0.0691153238546603 0.186915887850467 0.0198235702249975
"entre" 0.14043905684086 0.199859558148328 0.228926498242172 0.0294521892794031 0.0785299198994817 0.116742873820411 0.03510249929795 0.147260946397016 0.157425223019066 0.162460738654825 0.124915921975593 0.0559479683893979 0.172195033532717 0.0940975192472198 0.272851296043656 0.197715289982425 0.262352426759948 0.154083204930663 0.19221264210006 0.227812995245642 0.275076137145103 0.276461295418641 0.29513034923758 0.039647140449995
"há" 0 0 0.0163518927315837 0.323974082073434 0.424061567457201 0.379414339916334 0.22465599550688 0.314156685646966 0.489767360503761 0.357413625040615 0.403574517151917 0.223791873557591 0.00906289650172195 0 0 0 0 0 0 0.524960380348653 0.501031535514294 0.365323854660348 0.649286768322676 0.15858856179998
"nas" 0.147830586148274 0.156646680710852 0.216662578693484 0.166895739249951 0.157059839798963 0.175114310730616 0.15445099691098 0.0589043785588062 0.0699667657862515 0.140799306834182 0.172960507350822 0.153856913070844 0.172195033532717 0.171086398631309 0.126680958877412 0.300234329232572 0.409925666812418 0.109142270159219 0.131802954582899 0.0495245641838352 0.108065625307005 0.0691153238546603 0.0787014264633547 0.109029636237486
