"Arriaga" "Assis_1" "Assis_2" "Campos" "Drummond_1" "Drummond_2" "Espanca" "Feijó" "Junqueiro_1" "Junqueiro_2" "Leal_1" "Leal_2" "Nobre_1" "Nobre_2" "Pascoaes" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4"
"porque" 0.0591322344593096 0.0972289742343218 0.0245278390973755 0.204573683056915 0.0758150113722517 0.0192178341500913 0.13287642492482 0.0362515860068878 0.0684345594525235 0.0877022022997466 0.0402753368482718 0.00546567555749891 0.154083204930663 0.0823768466143116 0.0974366661669915 0.307052297939778 0.284900284900285 0.315955766192733 0.334481062469257
"toda" 0.0960898809963781 0.05941770647653 0.114463249121086 0.168042668225323 0.06498429546193 0.0864802536754108 0.188824393314218 0.145006344027551 0.111206159110351 0.0779575131553304 0.109841827768014 0.109313511149978 0.154083204930663 0.115327585260036 0.0974366661669915 0.0594294770206022 0.0884173297966401 0.118483412322275 0.167240531234629
"voz" 0.0517407051518959 0.113433803273375 0.134903115035565 0.0511434207642288 0.0541535795516084 0.0960891707504564 0.195817889362893 0.145006344027551 0.0513259195893926 0.0389787565776652 0.212360867018161 0.125710537822475 0.16050333846944 0.0549178977428744 0.22485384500075 0.128763866877971 0.108065625307005 0.167851500789889 0.0688637481554353
"olhar" 0.125655998226033 0.151245071031167 0.0735835172921266 0.0560142227417744 0.0216614318206433 0.0288267512251369 0.293726834044339 0.145006344027551 0.18819503849444 0.0487234457220815 0.0988576449912126 0.125710537822475 0.0770416024653313 0.0768850568400242 0.209863588667366 0.198098256735341 0.186658807348463 0.0987361769352291 0.137727496310871
"à" 0 0.00540160967968455 0 0.316602128540464 0.216614318206433 0.105698087825502 0.377648786628436 0.0181257930034439 0.0171086398631309 0 0 0 0.0256805341551104 0.0109835795485749 0.0149902563333833 0.227812995245642 0.363493466941743 0.286334913112164 0.236104279390064
"nunca" 0.0147830586148274 0.0216064387187382 0.126727168669774 0.148559460315141 0.0758150113722517 0.0864802536754108 0.181830897265543 0.290012688055102 0.0342172797262618 0.0974468914441629 0.135471587580551 0.0819851333624836 0.115562403697997 0.0988522159371739 0.022485384500075 0.16838351822504 0.196482955103645 0.148104265402844 0.108214461387113
"vento" 0.0369576465370685 0.0864257548749527 0.0858474368408143 0.0170478069214096 0.0758150113722517 0.134524839050639 0.146863417022169 0.244698205546493 0.0342172797262618 0 0.10618043350908 0.136641888937473 0.218284540318439 0.153770113680048 0.164892819667216 0.198098256735341 0.206307102858827 0.128357030015798 0.255779636005903
"todo" 0.0960898809963781 0.0918273645546373 0.130815141852669 0.136382455371277 0.0974764431928951 0.0576535024502739 0.11888943282747 0.199383723037883 0.0256629597946963 0.204638472032742 0.128148799062683 0.0819851333624836 0.102722136620442 0.120819375034324 0.0974366661669915 0.0792393026941363 0.108065625307005 0.0592417061611374 0.118052139695032
"tenho" 0.0221745879222411 0.0324096580781073 0.00817594636579184 0.26058790579869 0.032492147730965 0.115307004900548 0.258759353800965 0.0362515860068878 0.0256629597946963 0.00974468914441629 0.0475981253661394 0.0655881066899869 0.121982537236775 0.0768850568400242 0.022485384500075 0.316957210776545 0.294724432655467 0.138230647709321 0.14756517461879
"ter" 0.0591322344593096 0.0270080483984227 0.0204398659144796 0.233798494922189 0 0.0288267512251369 0.111895936778796 0.0362515860068878 0.0256629597946963 0.0292340674332489 0.0475981253661394 0.0327940533449934 0.0770416024653313 0.0768850568400242 0.0149902563333833 0.416006339144216 0.275076137145103 0.30608214849921 0.383669454008854
"ás" 0.19957129130017 0.194457948468644 0.155342980950045 0.0024354009887728 0 0 0 0.0996918615189415 0.162532078699743 0.0877022022997466 0.205038078500293 0.262352426759948 0.199024139702106 0.208688011422923 0.104931794333683 0 0 0 0.00983767830791933
"ti" 0.310444230911376 0.145843461351483 0.0367917586460633 0.0974160395509121 0.0974764431928951 0.134524839050639 0.230785369606266 0.0725031720137756 0.0684345594525235 0.00974468914441629 0.135471587580551 0.060122431132488 0.109142270159219 0.0768850568400242 0.164892819667216 0.0990491283676704 0.0785931820414579 0.0888625592417062 0.0491883915395967
"esse" 0.0886983516889644 0.0972289742343218 0.0940233832066062 0.0535788217530016 0.151630022744503 0.0864802536754108 0.0839219525840968 0.199383723037883 0.325064157399487 0.204638472032742 0.168424135910955 0.0327940533449934 0.102722136620442 0.120819375034324 0.104931794333683 0.0792393026941363 0.0785931820414579 0.0394944707740916 0.059026069847516
